danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,image_path,error
0.65,0.574,11.0,-10.3,0.0,0.101,0.396,0.000112,0.354,0.441,83.963,audio_features,2Ggr9IfS70wYQacW8nZKPG,spotify:track:2Ggr9IfS70wYQacW8nZKPG,https://api.spotify.com/v1/tracks/2Ggr9IfS70wYQacW8nZKPG,https://api.spotify.com/v1/audio-analysis/2Ggr9IfS70wYQacW8nZKPG,237745.0,4.0,Album-Cover-GAN/images/2Ggr9IfS70wYQacW8nZKPG.jpeg,
0.662,0.507,5.0,-8.238,1.0,0.118,0.257,0.0,0.0465,0.676,86.412,audio_features,68vgtRHr7iZHpzGpon6Jlo,spotify:track:68vgtRHr7iZHpzGpon6Jlo,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo,https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo,223440.0,4.0,Album-Cover-GAN/images/68vgtRHr7iZHpzGpon6Jlo.jpeg,
0.834,0.713,8.0,-6.199,1.0,0.193,0.327,1.15e-06,0.166,0.612,129.941,audio_features,1wlm2FDfo5EVvlVST5SZ9O,spotify:track:1wlm2FDfo5EVvlVST5SZ9O,https://api.spotify.com/v1/tracks/1wlm2FDfo5EVvlVST5SZ9O,https://api.spotify.com/v1/audio-analysis/1wlm2FDfo5EVvlVST5SZ9O,147692.0,4.0,Album-Cover-GAN/images/1wlm2FDfo5EVvlVST5SZ9O.jpeg,
0.683,0.682,6.0,-5.144,1.0,0.0738,0.191,0.0,0.0669,0.681,90.95,audio_features,3VAKlkSSrbEasm9WDDD9Jd,spotify:track:3VAKlkSSrbEasm9WDDD9Jd,https://api.spotify.com/v1/tracks/3VAKlkSSrbEasm9WDDD9Jd,https://api.spotify.com/v1/audio-analysis/3VAKlkSSrbEasm9WDDD9Jd,195517.0,4.0,Album-Cover-GAN/images/3VAKlkSSrbEasm9WDDD9Jd.jpeg,
0.825,0.913,8.0,-4.905,1.0,0.148,0.121,0.0,0.563,0.8,137.019,audio_features,4yVolsBBBgDtVrV11BBS8S,spotify:track:4yVolsBBBgDtVrV11BBS8S,https://api.spotify.com/v1/tracks/4yVolsBBBgDtVrV11BBS8S,https://api.spotify.com/v1/audio-analysis/4yVolsBBBgDtVrV11BBS8S,136642.0,4.0,Album-Cover-GAN/images/4yVolsBBBgDtVrV11BBS8S.jpeg,
0.517,0.705,6.0,-2.745,0.0,0.0505,0.106,0.0,0.124,0.395,143.978,audio_features,50IvZsOmgJvxjpELTWFaMa,spotify:track:50IvZsOmgJvxjpELTWFaMa,https://api.spotify.com/v1/tracks/50IvZsOmgJvxjpELTWFaMa,https://api.spotify.com/v1/audio-analysis/50IvZsOmgJvxjpELTWFaMa,190276.0,4.0,Album-Cover-GAN/images/50IvZsOmgJvxjpELTWFaMa.jpeg,
0.622,0.715,6.0,-4.04,0.0,0.0323,0.000982,0.0,0.0796,0.607,131.012,audio_features,2KReCz1L5XkGIBhDncQ5VZ,spotify:track:2KReCz1L5XkGIBhDncQ5VZ,https://api.spotify.com/v1/tracks/2KReCz1L5XkGIBhDncQ5VZ,https://api.spotify.com/v1/audio-analysis/2KReCz1L5XkGIBhDncQ5VZ,164682.0,4.0,Album-Cover-GAN/images/2KReCz1L5XkGIBhDncQ5VZ.jpeg,
0.762,0.485,7.0,-9.888,1.0,0.139,0.266,0.0617,0.107,0.226,103.975,audio_features,6IKuTYKo7pIlHQ9Xnxvoxj,spotify:track:6IKuTYKo7pIlHQ9Xnxvoxj,https://api.spotify.com/v1/tracks/6IKuTYKo7pIlHQ9Xnxvoxj,https://api.spotify.com/v1/audio-analysis/6IKuTYKo7pIlHQ9Xnxvoxj,255000.0,4.0,Album-Cover-GAN/images/6IKuTYKo7pIlHQ9Xnxvoxj.jpeg,
0.574,0.818,3.0,-5.452,0.0,0.0813,0.00186,0.0,0.675,0.644,99.942,audio_features,1ED1SD4TRK5NprtJ837Eaa,spotify:track:1ED1SD4TRK5NprtJ837Eaa,https://api.spotify.com/v1/tracks/1ED1SD4TRK5NprtJ837Eaa,https://api.spotify.com/v1/audio-analysis/1ED1SD4TRK5NprtJ837Eaa,174283.0,4.0,Album-Cover-GAN/images/1ED1SD4TRK5NprtJ837Eaa.jpeg,
0.691,0.656,10.0,-5.673,0.0,0.0679,0.222,0.00111,0.153,0.393,89.467,audio_features,6PQK1Y3Dl6dym9pj0y9Chy,spotify:track:6PQK1Y3Dl6dym9pj0y9Chy,https://api.spotify.com/v1/tracks/6PQK1Y3Dl6dym9pj0y9Chy,https://api.spotify.com/v1/audio-analysis/6PQK1Y3Dl6dym9pj0y9Chy,159331.0,4.0,Album-Cover-GAN/images/6PQK1Y3Dl6dym9pj0y9Chy.jpeg,
0.802,0.701,1.0,-5.564,1.0,0.214,0.0341,0.0,0.205,0.476,135.045,audio_features,4Pbygk2v96q46GcpkFXsPy,spotify:track:4Pbygk2v96q46GcpkFXsPy,https://api.spotify.com/v1/tracks/4Pbygk2v96q46GcpkFXsPy,https://api.spotify.com/v1/audio-analysis/4Pbygk2v96q46GcpkFXsPy,170661.0,4.0,Album-Cover-GAN/images/4Pbygk2v96q46GcpkFXsPy.jpeg,
0.876,0.479,4.0,-6.687,0.0,0.44,0.703,0.0,0.102,0.776,133.858,audio_features,4zTPYAf5scZdp0LnwPPeWK,spotify:track:4zTPYAf5scZdp0LnwPPeWK,https://api.spotify.com/v1/tracks/4zTPYAf5scZdp0LnwPPeWK,https://api.spotify.com/v1/audio-analysis/4zTPYAf5scZdp0LnwPPeWK,115200.0,4.0,Album-Cover-GAN/images/4zTPYAf5scZdp0LnwPPeWK.jpeg,
0.767,0.61,1.0,-8.15,0.0,0.275,0.171,0.0,0.138,0.826,89.939,audio_features,0Ybs69xJuqGqvpFubnHGt8,spotify:track:0Ybs69xJuqGqvpFubnHGt8,https://api.spotify.com/v1/tracks/0Ybs69xJuqGqvpFubnHGt8,https://api.spotify.com/v1/audio-analysis/0Ybs69xJuqGqvpFubnHGt8,180540.0,3.0,Album-Cover-GAN/images/0Ybs69xJuqGqvpFubnHGt8.jpeg,
0.922,0.474,4.0,-10.021,1.0,0.4,0.212,0.0,0.101,0.722,95.021,audio_features,4qveXx5OCXEc1NWeTUcBVk,spotify:track:4qveXx5OCXEc1NWeTUcBVk,https://api.spotify.com/v1/tracks/4qveXx5OCXEc1NWeTUcBVk,https://api.spotify.com/v1/audio-analysis/4qveXx5OCXEc1NWeTUcBVk,153157.0,4.0,Album-Cover-GAN/images/4qveXx5OCXEc1NWeTUcBVk.jpeg,
0.605,0.621,8.0,-8.635,1.0,0.0965,0.56,4.41e-06,0.107,0.447,122.033,audio_features,368mOZ4hV8aacFU4XN0vLe,spotify:track:368mOZ4hV8aacFU4XN0vLe,https://api.spotify.com/v1/tracks/368mOZ4hV8aacFU4XN0vLe,https://api.spotify.com/v1/audio-analysis/368mOZ4hV8aacFU4XN0vLe,199918.0,4.0,Album-Cover-GAN/images/368mOZ4hV8aacFU4XN0vLe.jpeg,
0.719,0.756,5.0,-5.392,0.0,0.0761,0.0541,0.0,0.109,0.647,105.024,audio_features,25Kyv5SeEenT0EETpP2hYn,spotify:track:25Kyv5SeEenT0EETpP2hYn,https://api.spotify.com/v1/tracks/25Kyv5SeEenT0EETpP2hYn,https://api.spotify.com/v1/audio-analysis/25Kyv5SeEenT0EETpP2hYn,219500.0,4.0,Album-Cover-GAN/images/25Kyv5SeEenT0EETpP2hYn.jpeg,
0.721,0.814,11.0,-3.459,0.0,0.045,0.28,0.0,0.0531,0.944,157.002,audio_features,34tHZJLk0adg5tW49iybbE,spotify:track:34tHZJLk0adg5tW49iybbE,https://api.spotify.com/v1/tracks/34tHZJLk0adg5tW49iybbE,https://api.spotify.com/v1/audio-analysis/34tHZJLk0adg5tW49iybbE,233756.0,4.0,Album-Cover-GAN/images/34tHZJLk0adg5tW49iybbE.jpeg,
0.785,0.652,0.0,-2.607,1.0,0.0668,0.102,0.0,0.0697,0.484,170.024,audio_features,7f5trao56t7sB7f14QDTmp,spotify:track:7f5trao56t7sB7f14QDTmp,https://api.spotify.com/v1/tracks/7f5trao56t7sB7f14QDTmp,https://api.spotify.com/v1/audio-analysis/7f5trao56t7sB7f14QDTmp,203093.0,4.0,Album-Cover-GAN/images/7f5trao56t7sB7f14QDTmp.jpeg,
0.858,0.909,8.0,-6.643,0.0,0.285,0.0231,0.0,0.206,0.628,164.632,audio_features,2PQ8j691jAj6T4f7Ur4RiU,spotify:track:2PQ8j691jAj6T4f7Ur4RiU,https://api.spotify.com/v1/tracks/2PQ8j691jAj6T4f7Ur4RiU,https://api.spotify.com/v1/audio-analysis/2PQ8j691jAj6T4f7Ur4RiU,145264.0,4.0,Album-Cover-GAN/images/2PQ8j691jAj6T4f7Ur4RiU.jpeg,
0.956,0.617,1.0,-7.526,1.0,0.267,0.148,0.0,0.141,0.739,101.991,audio_features,7x68OKWmVySSU51vSqHR5x,spotify:track:7x68OKWmVySSU51vSqHR5x,https://api.spotify.com/v1/tracks/7x68OKWmVySSU51vSqHR5x,https://api.spotify.com/v1/audio-analysis/7x68OKWmVySSU51vSqHR5x,155467.0,4.0,Album-Cover-GAN/images/7x68OKWmVySSU51vSqHR5x.jpeg,
0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847.0,4.0,Album-Cover-GAN/images/7ef4DlsgrMEH11cDZd32M6.jpeg,
0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,3XKIUb7HzIF1Vu9usunMzc,spotify:track:3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/tracks/3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/audio-analysis/3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0,Album-Cover-GAN/images/3XKIUb7HzIF1Vu9usunMzc.jpeg,
0.603,0.67,2.0,-3.882,0.0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,audio_features,73CMRj62VK8nUS4ezD2wvi,spotify:track:73CMRj62VK8nUS4ezD2wvi,https://api.spotify.com/v1/tracks/73CMRj62VK8nUS4ezD2wvi,https://api.spotify.com/v1/audio-analysis/73CMRj62VK8nUS4ezD2wvi,242974.0,4.0,Album-Cover-GAN/images/73CMRj62VK8nUS4ezD2wvi.jpeg,
0.743,0.627,0.0,-9.362,1.0,0.398,0.0258,0.0,0.264,0.438,79.979,audio_features,7hZfOP3gtRWagxuSwNG7du,spotify:track:7hZfOP3gtRWagxuSwNG7du,https://api.spotify.com/v1/tracks/7hZfOP3gtRWagxuSwNG7du,https://api.spotify.com/v1/audio-analysis/7hZfOP3gtRWagxuSwNG7du,96094.0,4.0,Album-Cover-GAN/images/7hZfOP3gtRWagxuSwNG7du.jpeg,
0.656,0.77,4.0,-5.569,0.0,0.0476,0.382,0.00012,0.101,0.35,84.994,audio_features,0UqV4f9Uyp1EwM5jxXex36,spotify:track:0UqV4f9Uyp1EwM5jxXex36,https://api.spotify.com/v1/tracks/0UqV4f9Uyp1EwM5jxXex36,https://api.spotify.com/v1/audio-analysis/0UqV4f9Uyp1EwM5jxXex36,181912.0,4.0,Album-Cover-GAN/images/0UqV4f9Uyp1EwM5jxXex36.jpeg,
0.553,0.651,4.0,-4.084,1.0,0.063,0.488,0.0,0.137,0.588,161.979,audio_features,1fDGlJAUBDeCgWYqhna9jN,spotify:track:1fDGlJAUBDeCgWYqhna9jN,https://api.spotify.com/v1/tracks/1fDGlJAUBDeCgWYqhna9jN,https://api.spotify.com/v1/audio-analysis/1fDGlJAUBDeCgWYqhna9jN,164801.0,4.0,Album-Cover-GAN/images/1fDGlJAUBDeCgWYqhna9jN.jpeg,
0.769,0.505,5.0,-3.238,0.0,0.134,0.0896,2.16e-05,0.0841,0.892,160.056,audio_features,0vcCSUW0GskE8uN2xdj60f,spotify:track:0vcCSUW0GskE8uN2xdj60f,https://api.spotify.com/v1/tracks/0vcCSUW0GskE8uN2xdj60f,https://api.spotify.com/v1/audio-analysis/0vcCSUW0GskE8uN2xdj60f,141649.0,4.0,Album-Cover-GAN/images/0vcCSUW0GskE8uN2xdj60f.jpeg,
0.685,0.465,2.0,-7.591,0.0,0.0574,0.622,0.0,0.129,0.329,150.019,audio_features,0WdifxR7rIz3kI2Qhv0C7H,spotify:track:0WdifxR7rIz3kI2Qhv0C7H,https://api.spotify.com/v1/tracks/0WdifxR7rIz3kI2Qhv0C7H,https://api.spotify.com/v1/audio-analysis/0WdifxR7rIz3kI2Qhv0C7H,155307.0,4.0,Album-Cover-GAN/images/0WdifxR7rIz3kI2Qhv0C7H.jpeg,
0.704,0.854,10.0,-5.477,0.0,0.183,0.0185,0.0,0.148,0.688,92.988,audio_features,1zyqZONW985Cs4osz9wlsu,spotify:track:1zyqZONW985Cs4osz9wlsu,https://api.spotify.com/v1/tracks/1zyqZONW985Cs4osz9wlsu,https://api.spotify.com/v1/audio-analysis/1zyqZONW985Cs4osz9wlsu,242587.0,4.0,Album-Cover-GAN/images/1zyqZONW985Cs4osz9wlsu.jpeg,
0.642,0.882,9.0,-2.263,1.0,0.135,0.156,0.0,0.0804,0.507,135.128,audio_features,01RJQlTi0aR0syDcSFLzTv,spotify:track:01RJQlTi0aR0syDcSFLzTv,https://api.spotify.com/v1/tracks/01RJQlTi0aR0syDcSFLzTv,https://api.spotify.com/v1/audio-analysis/01RJQlTi0aR0syDcSFLzTv,159494.0,4.0,Album-Cover-GAN/images/01RJQlTi0aR0syDcSFLzTv.jpeg,
0.583,0.752,2.0,-5.252,0.0,0.0489,0.0136,0.0,0.219,0.615,85.025,audio_features,0xpfVZCEELk5fD8OUmCnJ6,spotify:track:0xpfVZCEELk5fD8OUmCnJ6,https://api.spotify.com/v1/tracks/0xpfVZCEELk5fD8OUmCnJ6,https://api.spotify.com/v1/audio-analysis/0xpfVZCEELk5fD8OUmCnJ6,187688.0,4.0,Album-Cover-GAN/images/0xpfVZCEELk5fD8OUmCnJ6.jpeg,
0.583,0.32,2.0,-10.825,1.0,0.0468,0.606,0.0,0.0827,0.297,97.03,audio_features,2WbwjvE4L7WTsPhDwET5Ui,spotify:track:2WbwjvE4L7WTsPhDwET5Ui,https://api.spotify.com/v1/tracks/2WbwjvE4L7WTsPhDwET5Ui,https://api.spotify.com/v1/audio-analysis/2WbwjvE4L7WTsPhDwET5Ui,170225.0,4.0,Album-Cover-GAN/images/2WbwjvE4L7WTsPhDwET5Ui.jpeg,
0.894,0.404,9.0,-5.913,0.0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,audio_features,0iFOG4Ki9aDmJUYUFHQlPG,spotify:track:0iFOG4Ki9aDmJUYUFHQlPG,https://api.spotify.com/v1/tracks/0iFOG4Ki9aDmJUYUFHQlPG,https://api.spotify.com/v1/audio-analysis/0iFOG4Ki9aDmJUYUFHQlPG,236507.0,4.0,Album-Cover-GAN/images/0iFOG4Ki9aDmJUYUFHQlPG.jpeg,
0.765,0.435,8.0,-6.224,1.0,0.0381,0.715,0.0,0.0784,0.562,109.969,audio_features,79uXvsyNG97zMLLq4bloRa,spotify:track:79uXvsyNG97zMLLq4bloRa,https://api.spotify.com/v1/tracks/79uXvsyNG97zMLLq4bloRa,https://api.spotify.com/v1/audio-analysis/79uXvsyNG97zMLLq4bloRa,141184.0,3.0,Album-Cover-GAN/images/79uXvsyNG97zMLLq4bloRa.jpeg,
0.764,0.629,1.0,-5.985,0.0,0.269,0.0128,0.0,0.249,0.351,145.046,audio_features,2p5La0D38fkvhobrC1HRCU,spotify:track:2p5La0D38fkvhobrC1HRCU,https://api.spotify.com/v1/tracks/2p5La0D38fkvhobrC1HRCU,https://api.spotify.com/v1/audio-analysis/2p5La0D38fkvhobrC1HRCU,146133.0,4.0,Album-Cover-GAN/images/2p5La0D38fkvhobrC1HRCU.jpeg,
0.764,0.727,5.0,-5.364,1.0,0.108,0.134,0.0,0.118,0.537,160.026,audio_features,5KrBFRj0Vfq0QQjlyKs5Hr,spotify:track:5KrBFRj0Vfq0QQjlyKs5Hr,https://api.spotify.com/v1/tracks/5KrBFRj0Vfq0QQjlyKs5Hr,https://api.spotify.com/v1/audio-analysis/5KrBFRj0Vfq0QQjlyKs5Hr,141890.0,4.0,Album-Cover-GAN/images/5KrBFRj0Vfq0QQjlyKs5Hr.jpeg,
0.503,0.722,9.0,-7.595,1.0,0.103,0.205,3.52e-05,0.0845,0.354,172.006,audio_features,1GN6qqehnqUfUHH1gfK81v,spotify:track:1GN6qqehnqUfUHH1gfK81v,https://api.spotify.com/v1/tracks/1GN6qqehnqUfUHH1gfK81v,https://api.spotify.com/v1/audio-analysis/1GN6qqehnqUfUHH1gfK81v,231000.0,4.0,Album-Cover-GAN/images/1GN6qqehnqUfUHH1gfK81v.jpeg,
0.814,0.628,7.0,-7.178,1.0,0.221,0.167,0.0,0.101,0.677,123.977,audio_features,7mFj0LlWtEJaEigguaWqYh,spotify:track:7mFj0LlWtEJaEigguaWqYh,https://api.spotify.com/v1/tracks/7mFj0LlWtEJaEigguaWqYh,https://api.spotify.com/v1/audio-analysis/7mFj0LlWtEJaEigguaWqYh,201334.0,4.0,Album-Cover-GAN/images/7mFj0LlWtEJaEigguaWqYh.jpeg,
0.532,0.583,6.0,-6.64,0.0,0.272,0.34,0.0,0.121,0.552,70.301,audio_features,1hncbzqfhChm8PS0UeoVY6,spotify:track:1hncbzqfhChm8PS0UeoVY6,https://api.spotify.com/v1/tracks/1hncbzqfhChm8PS0UeoVY6,https://api.spotify.com/v1/audio-analysis/1hncbzqfhChm8PS0UeoVY6,228227.0,4.0,Album-Cover-GAN/images/1hncbzqfhChm8PS0UeoVY6.jpeg,
0.801,0.794,6.0,-4.674,0.0,0.315,0.0771,0.0,0.204,0.757,119.044,audio_features,3KNxJvz0dM6aPb6bVJdyKi,spotify:track:3KNxJvz0dM6aPb6bVJdyKi,https://api.spotify.com/v1/tracks/3KNxJvz0dM6aPb6bVJdyKi,https://api.spotify.com/v1/audio-analysis/3KNxJvz0dM6aPb6bVJdyKi,217815.0,4.0,Album-Cover-GAN/images/3KNxJvz0dM6aPb6bVJdyKi.jpeg,
0.671,0.777,11.0,-6.978,1.0,0.34,0.142,0.0,0.107,0.702,150.104,audio_features,5oTcPgMn0btxetet1nxYEp,spotify:track:5oTcPgMn0btxetet1nxYEp,https://api.spotify.com/v1/tracks/5oTcPgMn0btxetet1nxYEp,https://api.spotify.com/v1/audio-analysis/5oTcPgMn0btxetet1nxYEp,184000.0,3.0,Album-Cover-GAN/images/5oTcPgMn0btxetet1nxYEp.jpeg,
0.599,0.853,3.0,-5.433,1.0,0.106,0.00537,5.74e-06,0.556,0.456,159.023,audio_features,5Elsfzs4R5AhZMrfepTxwV,spotify:track:5Elsfzs4R5AhZMrfepTxwV,https://api.spotify.com/v1/tracks/5Elsfzs4R5AhZMrfepTxwV,https://api.spotify.com/v1/audio-analysis/5Elsfzs4R5AhZMrfepTxwV,164303.0,4.0,Album-Cover-GAN/images/5Elsfzs4R5AhZMrfepTxwV.jpeg,
0.479,0.545,7.0,-7.346,1.0,0.0688,0.365,0.0,0.0963,0.243,74.897,audio_features,1KxwZYyzWNyZSRyErj2ojT,spotify:track:1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/tracks/1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/audio-analysis/1KxwZYyzWNyZSRyErj2ojT,252733.0,4.0,Album-Cover-GAN/images/1KxwZYyzWNyZSRyErj2ojT.jpeg,
0.835,0.552,11.0,-8.039,1.0,0.191,0.00594,1.24e-05,0.139,0.18,105.007,audio_features,2f9JzwRy6Ofr5ixvN0ojKt,spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,https://api.spotify.com/v1/tracks/2f9JzwRy6Ofr5ixvN0ojKt,https://api.spotify.com/v1/audio-analysis/2f9JzwRy6Ofr5ixvN0ojKt,146286.0,4.0,Album-Cover-GAN/images/2f9JzwRy6Ofr5ixvN0ojKt.jpeg,
0.796,0.449,11.0,-6.326,1.0,0.0342,0.494,2.48e-06,0.144,0.679,119.926,audio_features,1Hkd8jn6mg0gfYoSixYi1V,spotify:track:1Hkd8jn6mg0gfYoSixYi1V,https://api.spotify.com/v1/tracks/1Hkd8jn6mg0gfYoSixYi1V,https://api.spotify.com/v1/audio-analysis/1Hkd8jn6mg0gfYoSixYi1V,149334.0,4.0,Album-Cover-GAN/images/1Hkd8jn6mg0gfYoSixYi1V.jpeg,
0.586,0.81,6.0,-7.287,0.0,0.0484,0.00275,2.95e-05,0.145,0.646,105.015,audio_features,0woKDRMZzsFWeHppNQnGlS,spotify:track:0woKDRMZzsFWeHppNQnGlS,https://api.spotify.com/v1/tracks/0woKDRMZzsFWeHppNQnGlS,https://api.spotify.com/v1/audio-analysis/0woKDRMZzsFWeHppNQnGlS,170523.0,4.0,Album-Cover-GAN/images/0woKDRMZzsFWeHppNQnGlS.jpeg,
0.701,0.822,5.0,-5.883,0.0,0.0343,0.0768,0.000482,0.0966,0.528,125.974,audio_features,6ggwvlAw6i9FSD4b7CumON,spotify:track:6ggwvlAw6i9FSD4b7CumON,https://api.spotify.com/v1/tracks/6ggwvlAw6i9FSD4b7CumON,https://api.spotify.com/v1/audio-analysis/6ggwvlAw6i9FSD4b7CumON,186667.0,4.0,Album-Cover-GAN/images/6ggwvlAw6i9FSD4b7CumON.jpeg,
0.323,0.761,7.0,-6.143,1.0,0.0479,0.00942,0.000586,0.0827,0.466,141.282,audio_features,7bSlafYF33JHLoB9NtsL9V,spotify:track:7bSlafYF33JHLoB9NtsL9V,https://api.spotify.com/v1/tracks/7bSlafYF33JHLoB9NtsL9V,https://api.spotify.com/v1/audio-analysis/7bSlafYF33JHLoB9NtsL9V,332387.0,4.0,Album-Cover-GAN/images/7bSlafYF33JHLoB9NtsL9V.jpeg,
0.555,0.918,4.0,-10.394,1.0,0.034,0.00721,0.861,0.104,0.1,121.988,audio_features,6PzfuuQ95fRU9JRFSFFq77,spotify:track:6PzfuuQ95fRU9JRFSFFq77,https://api.spotify.com/v1/tracks/6PzfuuQ95fRU9JRFSFFq77,https://api.spotify.com/v1/audio-analysis/6PzfuuQ95fRU9JRFSFFq77,283902.0,4.0,Album-Cover-GAN/images/6PzfuuQ95fRU9JRFSFFq77.jpeg,
0.763,0.542,4.0,-7.431,0.0,0.0803,0.0235,0.00142,0.115,0.511,123.008,audio_features,4cNVAgyBsekhIftQjrAdys,spotify:track:4cNVAgyBsekhIftQjrAdys,https://api.spotify.com/v1/tracks/4cNVAgyBsekhIftQjrAdys,https://api.spotify.com/v1/audio-analysis/4cNVAgyBsekhIftQjrAdys,212242.0,4.0,Album-Cover-GAN/images/4cNVAgyBsekhIftQjrAdys.jpeg,
0.569,0.724,6.0,-4.076,0.0,0.0474,0.228,0.0,0.27,0.562,83.118,audio_features,6pD0ufEQq0xdHSsRbg9LBK,spotify:track:6pD0ufEQq0xdHSsRbg9LBK,https://api.spotify.com/v1/tracks/6pD0ufEQq0xdHSsRbg9LBK,https://api.spotify.com/v1/audio-analysis/6pD0ufEQq0xdHSsRbg9LBK,194563.0,4.0,Album-Cover-GAN/images/6pD0ufEQq0xdHSsRbg9LBK.jpeg,
0.716,0.66,6.0,-6.711,0.0,0.0813,0.261,0.0,0.312,0.49,149.975,audio_features,4nZ4aGaAixvW9D7TethGee,spotify:track:4nZ4aGaAixvW9D7TethGee,https://api.spotify.com/v1/tracks/4nZ4aGaAixvW9D7TethGee,https://api.spotify.com/v1/audio-analysis/4nZ4aGaAixvW9D7TethGee,126059.0,4.0,Album-Cover-GAN/images/4nZ4aGaAixvW9D7TethGee.jpeg,
0.64,0.635,8.0,-7.565,0.0,0.226,0.271,0.0,0.319,0.475,100.034,audio_features,5masKPHeAOVNgxdLebIcK7,spotify:track:5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/tracks/5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/audio-analysis/5masKPHeAOVNgxdLebIcK7,223187.0,4.0,Album-Cover-GAN/images/5masKPHeAOVNgxdLebIcK7.jpeg,
0.6,0.61,1.0,-8.641,0.0,0.0467,0.568,0.000708,0.119,0.32,152.911,audio_features,1LyuLrCGL9Ku02uhf4kNUm,spotify:track:1LyuLrCGL9Ku02uhf4kNUm,https://api.spotify.com/v1/tracks/1LyuLrCGL9Ku02uhf4kNUm,https://api.spotify.com/v1/audio-analysis/1LyuLrCGL9Ku02uhf4kNUm,180392.0,4.0,Album-Cover-GAN/images/1LyuLrCGL9Ku02uhf4kNUm.jpeg,
0.585,0.765,4.0,-5.322,1.0,0.0564,0.00601,0.000871,0.556,0.394,119.986,audio_features,4uxvvYZZ1mIQnLw1DPrmKS,spotify:track:4uxvvYZZ1mIQnLw1DPrmKS,https://api.spotify.com/v1/tracks/4uxvvYZZ1mIQnLw1DPrmKS,https://api.spotify.com/v1/audio-analysis/4uxvvYZZ1mIQnLw1DPrmKS,161452.0,4.0,Album-Cover-GAN/images/4uxvvYZZ1mIQnLw1DPrmKS.jpeg,
0.54,0.87,7.0,-5.813,1.0,0.125,0.0252,0.136,0.253,0.168,90.016,audio_features,2WDEt2vKpQ3hUOeRFVRxQc,spotify:track:2WDEt2vKpQ3hUOeRFVRxQc,https://api.spotify.com/v1/tracks/2WDEt2vKpQ3hUOeRFVRxQc,https://api.spotify.com/v1/audio-analysis/2WDEt2vKpQ3hUOeRFVRxQc,170000.0,4.0,Album-Cover-GAN/images/2WDEt2vKpQ3hUOeRFVRxQc.jpeg,
0.655,0.451,2.0,-9.3,1.0,0.212,0.106,1.21e-05,0.109,0.117,125.978,audio_features,4MN5ooEr9b3Bmpvk1VFEKU,spotify:track:4MN5ooEr9b3Bmpvk1VFEKU,https://api.spotify.com/v1/tracks/4MN5ooEr9b3Bmpvk1VFEKU,https://api.spotify.com/v1/audio-analysis/4MN5ooEr9b3Bmpvk1VFEKU,125714.0,4.0,Album-Cover-GAN/images/4MN5ooEr9b3Bmpvk1VFEKU.jpeg,
0.498,0.35,8.0,-17.405,0.0,0.137,0.498,8.73e-06,0.144,0.312,125.461,audio_features,0IAXIvpoVgk4QWxZ3iazyr,spotify:track:0IAXIvpoVgk4QWxZ3iazyr,https://api.spotify.com/v1/tracks/0IAXIvpoVgk4QWxZ3iazyr,https://api.spotify.com/v1/audio-analysis/0IAXIvpoVgk4QWxZ3iazyr,392808.0,4.0,Album-Cover-GAN/images/0IAXIvpoVgk4QWxZ3iazyr.jpeg,
0.542,0.579,2.0,-7.327,1.0,0.0492,0.0148,0.0,0.0669,0.724,150.991,audio_features,3u1bJnr3K3RB4v5jJhIzfT,spotify:track:3u1bJnr3K3RB4v5jJhIzfT,https://api.spotify.com/v1/tracks/3u1bJnr3K3RB4v5jJhIzfT,https://api.spotify.com/v1/audio-analysis/3u1bJnr3K3RB4v5jJhIzfT,162730.0,3.0,Album-Cover-GAN/images/3u1bJnr3K3RB4v5jJhIzfT.jpeg,
